datetime,stock_code,exchange_code,product_type,expiry_date,strike_price,spot_price,callRight,callOpen,callHigh,callLow,callClose,callVolume,callOI,putRight,putOpen,putHigh,putLow,putClose,putVolume,putOI
2024-01-02 10:12:00,NIFFIN,NFO,Options,09-JAN-24,21400,21490.0,Call,168.85,169.9,163.25,163.25,8720,122800,Put,152.6,159.9,151.9,159.9,11560,136920
2024-01-02 10:16:00,NIFFIN,NFO,Options,02-JAN-24,20800,21502.8,Call,555,555,555,555,0,1640,Put,.45,.5,.45,.5,37320,2793880
2024-01-02 10:16:00,NIFFIN,NFO,Options,02-JAN-24,21400,21502.8,Call,23.75,24,20.65,20.65,1800600,8479600,Put,59.3,65.65,59.2,65.65,838760,4715760
2024-01-02 10:16:00,NIFFIN,NFO,Options,09-JAN-24,21400,21502.8,Call,170.3,170.3,165.85,165.85,4320,109000,Put,154.3,158.85,154.1,158.85,4520,126320
2024-01-02 10:17:00,NIFFIN,NFO,Options,02-JAN-24,20800,21490.45,Call,545.95,545.95,545.95,545.95,0,1640,Put,.5,.5,.45,.45,568520,2892240
2024-01-02 10:17:00,NIFFIN,NFO,Options,02-JAN-24,21100,21490.45,Call,252.45,252.45,244.7,244.7,280,19600,Put,2.35,3.45,2.35,2.55,1653200,5829920
2024-01-02 10:17:00,NIFFIN,NFO,Options,02-JAN-24,21400,21490.45,Call,20.5,20.8,19.15,20.8,2809880,8727360,Put,66.8,75.3,66.8,70.05,1917120,4628400
2024-01-02 10:17:00,NIFFIN,NFO,Options,09-JAN-24,21400,21490.45,Call,165.8,165.8,161.25,165.25,6520,106320,Put,158.8,163.25,158.8,160.25,6960,120440
2024-01-02 10:27:00,NIFFIN,NFO,Options,02-JAN-24,20800,21475.95,Call,547.35,547.35,547.35,547.35,0,1640,Put,.5,.5,.5,.5,0,2933680
2024-01-02 10:27:00,NIFFIN,NFO,Options,02-JAN-24,21100,21475.95,Call,252.3,252.3,252.3,252.3,0,19160,Put,2.6,2.6,2.6,2.6,0,6016920
2024-01-02 10:27:00,NIFFIN,NFO,Options,02-JAN-24,21400,21475.95,Call,18.85,18.85,18.85,18.85,0,9590000,Put,66.2,66.2,66.2,66.2,0,4599840
2024-01-02 10:27:00,NIFFIN,NFO,Options,09-JAN-24,21400,21475.95,Call,162.75,163.5,162.75,163.5,4040,108120,Put,170.15,170.15,165.65,165.65,12120,115880
2024-01-02 10:31:00,NIFFIN,NFO,Options,02-JAN-24,20800,21496.3,Call,563.5,563.5,563.5,563.5,0,1640,Put,.45,.45,.45,.45,0,3044280
