datetime,stock_code,exchange_code,product_type,expiry_date,strike_price,spot_price,callRight,callOpen,callHigh,callLow,callClose,callVolume,callOI,putRight,putOpen,putHigh,putLow,putClose,putVolume,putOI
2024-03-01 10:08:00,NIFSEL,NFO,Options,04-MAR-24,10900,10892.7,Call,79.4,80.1,78.35,79.4,119250,2127525,Put,92.95,93.3,90.7,91.75,130050,1358325
2024-03-01 10:08:00,NIFSEL,NFO,Options,11-MAR-24,10900,10892.7,Call,158.4,160,158.4,158.65,225,16125,Put,160.15,160.15,160.15,160.15,0,6225
2024-03-01 10:11:00,NIFSEL,NFO,Options,04-MAR-24,10600,10887.9,Call,300,300,300,300,0,16425,Put,17.1,18.25,17.1,18,50250,1149075
2024-03-01 10:11:00,NIFSEL,NFO,Options,04-MAR-24,10900,10887.9,Call,79.9,80.35,75.4,76.8,128400,2128725,Put,91,96.1,90.9,94.75,88500,1346775
2024-03-01 10:11:00,NIFSEL,NFO,Options,04-MAR-24,11200,10887.9,Call,6.45,6.45,5.95,6.05,67425,1361475,Put,323.65,323.65,323.65,323.65,0,14475
2024-03-01 10:11:00,NIFSEL,NFO,Options,11-MAR-24,10900,10887.9,Call,159.95,159.95,155.5,155.5,75,16050,Put,157.3,165,157.3,165,375,6225
2024-03-01 10:15:00,NIFSEL,NFO,Options,04-MAR-24,10600,10883.15,Call,295.65,295.65,295.65,295.65,0,16350,Put,18,18.45,17.4,18.45,79125,1141950
2024-03-01 10:15:00,NIFSEL,NFO,Options,04-MAR-24,10900,10883.15,Call,76.75,78.35,75,76,184800,2142450,Put,95.85,97.95,93.05,97.3,104250,1353750
2024-03-01 10:16:00,NIFSEL,NFO,Options,04-MAR-24,10600,10881.65,Call,295.65,295.65,294.7,294.7,975,16350,Put,18.15,18.95,18.15,18.6,108225,1141950
2024-03-01 10:16:00,NIFSEL,NFO,Options,04-MAR-24,10900,10881.65,Call,76.7,76.7,74.55,74.6,135600,2142450,Put,96.6,99.45,96.1,98.35,106875,1353750
2024-03-01 10:20:00,NIFSEL,NFO,Options,04-MAR-24,10600,10884.15,Call,288.55,294,288.55,294,75,16350,Put,19.05,19.8,18.25,18.5,48750,1144650
2024-03-01 10:20:00,NIFSEL,NFO,Options,04-MAR-24,10900,10884.15,Call,71.8,75.15,70.95,75.15,170175,2276475,Put,100.9,103.6,96.55,97.2,143700,1359225
2024-03-01 10:25:00,NIFSEL,NFO,Options,04-MAR-24,10600,10882.0,Call,292.95,292.95,292.95,292.95,0,16500,Put,17.1,18.05,16.9,17.85,8850,1123425
2024-03-01 10:25:00,NIFSEL,NFO,Options,04-MAR-24,10900,10882.0,Call,75.1,75.4,72,72.45,50550,2302725,Put,95.1,98.75,94,97.05,42600,1356900
2024-03-01 10:42:00,NIFSEL,NFO,Options,04-MAR-24,10600,10882.65,Call,292.9,292.9,292.9,292.9,0,16575,Put,16.9,16.9,16.35,16.45,13125,1130325
2024-03-01 10:42:00,NIFSEL,NFO,Options,04-MAR-24,10900,10882.65,Call,69.95,71.8,69.95,71.35,68475,2329125,Put,96,96,94.05,94.6,37050,1398600
2024-03-01 10:44:00,NIFSEL,NFO,Options,04-MAR-24,10600,10878.6,Call,290,290,290,290,0,16425,Put,16.3,16.55,15.8,16.5,65400,1130325
2024-03-01 10:44:00,NIFSEL,NFO,Options,04-MAR-24,10900,10878.6,Call,70,70.9,68.5,68.85,67500,2329125,Put,94.6,96.2,92.85,96.2,34125,1398600
2024-03-01 10:45:00,NIFSEL,NFO,Options,04-MAR-24,10600,10876.15,Call,293,293,293,293,0,16425,Put,16.4,16.75,16.2,16.75,23925,1103400
2024-03-01 10:45:00,NIFSEL,NFO,Options,04-MAR-24,10900,10876.15,Call,69.3,71,69.05,69.5,71025,2339850,Put,95.65,96.45,93.75,96,42075,1417575
2024-03-01 10:56:00,NIFSEL,NFO,Options,04-MAR-24,10600,10871.75,Call,288.55,288.55,288.55,288.55,75,16425,Put,16.05,17.1,15.8,17.1,39225,1094100
2024-03-01 10:56:00,NIFSEL,NFO,Options,04-MAR-24,10900,10871.75,Call,71.65,71.65,64.75,66.4,265575,2338275,Put,95,98.6,92.85,98.15,157950,1424175
2024-03-01 10:56:00,NIFSEL,NFO,Options,11-MAR-24,10900,10871.75,Call,149.05,150.7,146.1,147.35,2175,17175,Put,170.6,170.6,170.6,170.6,0,8250
2024-03-01 10:58:00,NIFSEL,NFO,Options,04-MAR-24,10600,10872.7,Call,285,287.6,282.95,282.95,150,16500,Put,17.5,18.05,17,18.05,26325,1087425
2024-03-01 10:58:00,NIFSEL,NFO,Options,04-MAR-24,10900,10872.7,Call,66.55,67.4,64.9,65.4,100350,2355450,Put,99,100.4,97.05,100.25,72675,1456125
2024-03-01 10:58:00,NIFSEL,NFO,Options,04-MAR-24,11200,10872.7,Call,4.35,4.35,4.2,4.3,26850,1419525,Put,333.25,333.25,333.25,333.25,0,14775
2024-03-01 10:58:00,NIFSEL,NFO,Options,11-MAR-24,10900,10872.7,Call,147.8,147.8,145.55,147.35,450,18900,Put,165.35,165.35,165.35,165.35,0,8250
2024-03-01 10:59:00,NIFSEL,NFO,Options,04-MAR-24,10600,10865.6,Call,280,280,278,278,600,16500,Put,17.95,18.8,17.95,18.7,41325,1087425
2024-03-01 10:59:00,NIFSEL,NFO,Options,04-MAR-24,10900,10865.6,Call,65.6,65.6,63.1,63.1,215850,2355450,Put,100.3,103.25,100.3,103.15,181875,1456125
2024-03-01 10:59:00,NIFSEL,NFO,Options,04-MAR-24,11200,10865.6,Call,4.3,4.3,3.95,3.95,49875,1419525,Put,338.75,338.75,338.75,338.75,0,14775
2024-03-01 10:59:00,NIFSEL,NFO,Options,11-MAR-24,10900,10865.6,Call,145,146.3,144.5,146.3,1050,18900,Put,173,173.8,173,173.8,225,8250
2024-03-01 11:02:00,NIFSEL,NFO,Options,04-MAR-24,10600,10863.5,Call,284.95,284.95,284.95,284.95,0,16650,Put,18.25,18.55,17.05,18.55,32100,1083225
2024-03-01 11:02:00,NIFSEL,NFO,Options,04-MAR-24,10900,10863.5,Call,64.6,66.75,63.45,63.45,61800,2327925,Put,102,102.95,96.9,102.95,57825,1444950
2024-03-01 11:03:00,NIFSEL,NFO,Options,04-MAR-24,10600,10865.85,Call,280,280,280,280,0,16575,Put,18.4,18.4,17.7,18.3,12225,1114875
2024-03-01 11:03:00,NIFSEL,NFO,Options,04-MAR-24,10900,10865.85,Call,63.6,65.4,63.6,63.85,56475,2364375,Put,103.3,103.3,99.6,102.1,39900,1371450
2024-03-01 11:03:00,NIFSEL,NFO,Options,11-MAR-24,10900,10865.85,Call,146,146,144.5,144.5,750,20025,Put,173.75,173.75,173.75,173.75,0,8400
